bay_id,rd_seg_dsc,lat,lon
5265,Domain Street between Bromby Street and Domain Road,-37.81081372,144.9530297
5101,Roden Street between Spencer Street and King Street,-37.82566464,144.9686081
3384,Palmerston Street between Canning Street and Rathdowne Street,-37.80626449,144.9509651
3082,Docklands Drive between Pearl River Road and Docklands Drive,-37.80475038,144.9574011
2021,Palmerston Street between Rathdowne Street and Drummond Street,-37.81219339,144.9588412
5141,Kensington Road between MacAulay Road and Derby Street,-37.82592958,144.9673553
3065,Augusta Avenue between Pearl River Road and Wattle Road,-37.81105803,144.9574427
3823,Sturt Street between Grant Street and Miles Street,-37.80716455,144.9543081
5645,Fisken Place between Newton Street and Fisken Walk,-37.8097585,144.9769364
5908,Abbotsford Street between Canning Street and Erskine Street,-37.80293564,144.9676047
3974,Childers Street between Ormond Street and Kensington Road,-37.80445717,144.9538992
5925,High Street between St Kilda Road and Punt Road,-37.80283194,144.9675449
3992,Abbotsford Street between Adderley Street and Ireland Street,-37.80395155,144.9539892
2639,Coventry Street between Dodds Street and Sturt Street,-37.80357688,144.9479065
2631,Grant Street between Dodds Street and Sturt Street,-37.80379546,144.9481016
6273,,-37.81948252,144.9484236
657,Grattan Street between Drummond Street and Lygon Street,-37.80823286,144.9716031
5556,Lorimer Street between West Gate Bridge and Todd Road,-37.81246597,144.9830839
4038,Queensberry Street between Chetwynd Street and Leveson Street,-37.80463749,144.952355
1147,Dodds Street between Southbank Boulevard and Grant Street,-37.81229666,144.9594626
5370,Curzon Street between Victoria Street and Elm Street,-37.8101999,144.9729458
1348,Cardigan Street between Faraday Street and Elgin Street,-37.81236769,144.9568214
3267,Cardigan Street between Faraday Street and Elgin Street,-37.80678414,144.9535179
3395,Palmerston Street between Canning Street and Rathdowne Street,-37.80596272,144.9508277
3219,Geographe Street between Bourke Street and Keera Way,-37.806674,144.9542124
6177,Sims Square between Howlett Street and Gregory Lane,-37.8196325,144.9441845
5151,,-37.82599667,144.967125
5029,Arden Street between Chetwynd Street and Leveson Street,-37.8284371,144.9667423
5584,Park Place from Punt Road,-37.80927404,144.9740445
2007,Palmerston Street between Canning Street and Rathdowne Street,-37.81168963,144.9603908
3278,Grattan Street between Rathdowne Street and Drummond Street,-37.80662169,144.9535465
4899,Royal Parade between Ievers Street and Park Street,-37.82949045,144.9685716
3378,Palmerston Street between Canning Street and Rathdowne Street,-37.80647917,144.9510631
3106,Harbour Esplanade between Bourke Street and La Trobe Street,-37.80471847,144.9572752
5480,Hawke Street between Spencer Street and Miller Street,-37.81075572,144.9780482
3210,Geographe Street between Bourke Street and Keera Way,-37.80720039,144.9544523
4397,Hope Street between Toorak Road and Domain Road,-37.80783289,144.9523564
4381,Willis Street between Stockmans Way and The Crescent,-37.80756806,144.952902
5794,Adderley Street between Rosslyn Street and Stanley Street,-37.81526313,144.9759538
5914,Morrah Street between Benjamin Street and Park Drive,-37.80294749,144.9668623
2896,South Wharf Drive between Foundry Way and Riggers Place,-37.80966894,144.9583908
3512,Owen Street between Barrup Street and Canning Street,-37.80886085,144.9583661
2033,Intersection of Sturt Street and Grant Street,-37.81252269,144.9575298
2910,Mills Place between Lorimer Street and South Wharf Drive,-37.80847959,144.9577071
5079,Ingles Street between Turner Street and Lorimer Street,-37.82524146,144.9696898
4729,Ingles Street between Turner Street and Lorimer Street,-37.82526182,144.9630381
5202,Albermarle Street between Chelmsford Street and Hardiman Street,-37.81070196,144.9516554
5083,Abbotsford Street between Adderley Street and Ireland Street,-37.82527459,144.9695789
5831,Royal Parade between Ievers Street and Walker Street,-37.81598146,144.9807775
3940,Curzon Street between Arden Street and Baillie Street,-37.80398541,144.9554852
3622,Royal Parade between Bayles Street and Morrah Street,-37.80565182,144.9547593
4000,Riverside Quay between Cook Street and Southgate Avenue,-37.80619293,144.9520803
812,Keppel Street between Lygon Street and Palmerston Street,-37.81062406,144.9699004
6290,Sturt Street between Miles Street and Coventry Street,-37.81993843,144.9486545
6666,Sims Square between Howlett Street and Gregory Lane,-37.82966858,144.9679576
4697,Henry Street between Derby Street and Altona Street,-37.82564054,144.9623953
5740,Leopold Street between Toorak Road and Domain Road,-37.81094188,144.9766697
5718,Millswyn Street between Domain Road and St Martins Lane,-37.81070463,144.9761987
3678,Park Street between West Coburg Tramway and Royal Parade,-37.80495782,144.9484872
3921,Intersection of Clarendon Street and Hotham Street,-37.80467251,144.9553617
3669,Clarendon Street between Hotham Street and Gipps Street,-37.8049751,144.9486413
6680,Dallas Brooks Drive between Domain Road and Birdwood Avenue,-37.82569244,144.9625291
5050,George Street between Hoddle Street and Simpson Street,-37.82518964,144.9702382
4960,Queensberry Street between Howard Street and Chetwynd Street,-37.82982408,144.967422
644,Carlton Street between Canning Street and Rathdowne Street,-37.80877846,144.9718537
957,Cemetery Road East between College Crescent and Lygon Street,-37.81118719,144.9673576
6829,Speakmen Street between Stockmans Way and Smithfield Road,-37.79723813,144.9580745
4190,Darling Street between Grey Street and Gipps Street,-37.8085589,144.9590681
3889,Manningham Street between Southgate Street and Church Street,-37.80634503,144.9550663
6267,Todd Road between Cook Street and Wharf Road,-37.81914482,144.9484106
1992,Flinders Lane between Exhibition Street and Russell Street,-37.81018705,144.9655096
4797,St Kilda Road between Commercial Road and Moubray Street,-37.83003768,144.9705622
5866,Douglas Street between Turner Street and Cook Street,-37.79844868,144.9651765
2484,Queensberry Street between Abbotsford Street and Lothian Street,-37.81067402,144.9677385
3863,Fitzgibbon Street between Morrah Street and Bayles Street,-37.80711602,144.9549287
5085,Stanley Street between Railway Place and Adderley Street,-37.82543076,144.9690421
5678,Fitzgibbon Street between Bayles Street and Degraves Street,-37.81000437,144.9791884
4111,Victoria Street between Curzon Street and Abbotsford Street,-37.80407891,144.950947
3633,Intersection of Bayles Street and Royal Parade,-37.80559174,144.9542256
1952,Fawkner Street between Southbank Boulevard and Fanning Street,-37.80874838,144.9706163
2456,,-37.81032954,144.9689168
6864,Grey Street between Powlett Street and Clarendon Street,-37.795081,144.9583383
6905,Lorimer Street between West Gate Bridge and Todd Road,-37.79462774,144.9648824
6505,Baillie Street between Curzon Street and Abbotsford Street,-37.81433846,144.9374828
1101,Swanston Street between Elgin Street and College Crescent,-37.81461496,144.9605225
4315,Moubray Street between St Kilda Road and Punt Road,-37.809392,144.9561921
3894,Barwise Street from Laurens Street,-37.80614035,144.9551029
8136,Lorimer Street between West Gate Bridge and Todd Road,-37.81659081,144.9807573
4388,Hawke Street between Ireland Street and Adderley Street,-37.80768164,144.9526679
4570,Arden Street between Curzon Street and Abbotsford Street,-37.82985542,144.9690793
3226,Geographe Street between Bourke Street and Keera Way,-37.80623688,144.9540129
4304,Barry Street between Pelham Street and Grattan Street,-37.8093152,144.9560662
4335,Speakmen Street between Stockmans Way and Smithfield Road,-37.80924431,144.9564134
4018,George Street between Simpson Street and Powlett Street,-37.80516539,144.9522606
6605,Intersection of St Kilda Road and Grant Street,-37.8146218,144.9403132
5105,Kensington Road between MacAulay Road and Derby Street,-37.82570065,144.9684827
3827,Dorcas Street between Wells Street and Dodds Street,-37.80706883,144.9542647
3199,Navigation Drive between Bourke Street and Collins Street,-37.80771551,144.954438
5635,Wimble Street between Morrah Street and Park Drive,-37.80968799,144.9762857
4265,Provost Street between Curzon Street and Abbotsford Street,-37.80945562,144.9558357
3122,Merchant Street between Bourke Street and Victoria Harbour Promenade,-37.80450148,144.9574486
766,Swanston Street between Elgin Street and College Crescent,-37.81471636,144.9717806
4889,Kensington Road between Altona Street and Mercantile Parade,-37.82918037,144.9692042
5026,Stanley Street between Railway Place and Adderley Street,-37.82847478,144.9669406
2930,Point Park Crescent between Lorimer Street and South Wharf Drive,-37.80813753,144.9577675
5653,Gatehouse Street between Bayles Street and Park Drive,-37.80982224,144.9775219
3506,Palmerston Street between Nicholson Street and Station Street,-37.8087786,144.9586494
3261,Palmerston Street between Nicholson Street and Canning Street,-37.80696746,144.9534859
2654,Canning Street between Kay Street and Neill Street,-37.80470818,144.9492377
5035,Clarendon Street between Wellington Parade and George Street,-37.82845409,144.9663787
5119,Fitzgibbon Street between Story Street and Morrah Street,-37.82584306,144.9676582
4362,Dryburgh Street between Canning Street and Erskine Street,-37.8071363,144.9537865
4368,Manningham Street between Church Street and Heathcote Road,-37.80722675,144.9536038
4431,Cook Street from Riverside Quay,-37.80362895,144.9547813
5321,Moubray Street between St Kilda Road and Punt Road,-37.82805263,144.9711041
3389,Palmerston Street between Canning Street and Rathdowne Street,-37.80611244,144.9508961
6285,Parkville Avenue between Galada Avenue and Garrard Street,-37.8192722,144.9486287
5780,Lorimer Street between West Gate Bridge and Todd Road,-37.81211825,144.9772799
675,Faraday Street between Rathdowne Street and Drummond Street,-37.81544634,144.9719986
4840,Birdwood Avenue between Dallas Brooks Drive and Domain Road,-37.82874703,144.9706953
6113,Wells Street between Miles Street and Coventry Street,-37.81934277,144.9455048
3696,Watkins Way from Stockmans Way,-37.80495487,144.9567006
2899,South Wharf Drive between Mills Place and Foundry Way,-37.8095198,144.958323
2643,Grant Street between Wells Street and Dodds Street,-37.80331024,144.9479535
1282,Rathdowne Street between Neill Street and Princes Street,-37.81303369,144.9543078
3676,Clarendon Street between Wellington Parade and George Street,-37.804961,144.9485153
6607,Royal Parade between Gatehouse Street and Degraves Street,-37.81456149,144.9404253
6103,Eastwood Street between Hardiman Street and MacAulay Road,-37.8192372,144.9458706
3416,Palmerston Street between Drummond Street and Lygon Street,-37.80775321,144.9661576
6199,Park Drive between Story Street and Morrah Street,-37.82036317,144.9471606
4087,Linlithgow Avenue between St Kilda Road and Government House Drive,-37.80495292,144.9507933
5918,Melrose Street between Brougham Street and Sutton Street,-37.80296432,144.9670157
3568,Harbour Esplanade between Bourke Street and La Trobe Street,-37.80893104,144.9531981
4357,Haines Street between Curzon Street and Abbotsford Street,-37.80707022,144.9539229
5699,Munster Terrace between Victoria Street and Queensberry Street,-37.81015926,144.9805966
3968,Vegemite Way between Salmon Street and Douglas Street,-37.80465556,144.9538636
6710,Lorimer Street between West Gate Bridge and Todd Road,-37.81436044,144.96869
5572,Alexandra Avenue between Swan Street Bridge and Anderson Street,-37.81125228,144.9832869
620,Barkly Street between Nicholson Street and Canning Street,-37.80991444,144.9722504
790,Faraday Street between Rathdowne Street and Drummond Street,-37.81296061,144.9709731
6664,College Crescent between Swanston Street and Princes Park Drive,-37.82964084,144.9680532
3982,Albert Street between Nicholson Street and Gisborne Street,-37.80419932,144.953945
1272,Lygon Street between Elgin Street and Palmerston Street,-37.81365261,144.9545958
6038,Victoria Street between Chetwynd Street and Leveson Street,-37.82110353,144.9428861
5173,Spring Street between Little Collins Street and Bourke Street,-37.81086312,144.9514251
3007,Lorimer Street between Hartley Street and Boundary Street,-37.80504433,144.9580166
3206,Navigation Drive between Bourke Street and Collins Street,-37.80742666,144.9545558
5451,Haines Street between Abbotsford Street and Dryburgh Street,-37.81265222,144.9779665
740,Faraday Street between Nicholson Street and Canning Street,-37.80831976,144.9689665
6294,Lorimer Street between West Gate Bridge and Todd Road,-37.82016452,144.9486632
4696,Musgrove Mews between Stockmans Way and Halford Lane,-37.82561505,144.9626215
4122,Simpson Street between Wellington Parade and George Street,-37.80368004,144.9510179
3813,Childers Street between Ormond Street and Kensington Road,-37.80740089,144.9544155
6047,Punt Road between Moubray Street and Commercial Road,-37.81986282,144.9511013
5690,Royal Parade between Leonard Street and Walker Street,-37.81009442,144.9800114
5461,Moubray Street between St Kilda Road and Punt Road,-37.81069143,144.9782983
3279,Grattan Street between Rathdowne Street and Drummond Street,-37.80659849,144.9535506
8347,St Kilda Road between Moubray Street and High Street,-37.81211164,144.9676573
4101,Lorimer Street between West Gate Bridge and Todd Road,-37.80431152,144.9509058
4941,Royal Parade between Leonard Street and Walker Street,-37.82970577,144.9678294
3997,Abbotsford Street between Ireland Street and Spencer Street,-37.80382767,144.9540112
641,Carlton Street between Nicholson Street and Canning Street,-37.80884927,144.9718862
5352,Wood Street between Abbotsford Street and Dryburgh Street,-37.82494608,144.961118
5424,Gatehouse Street between Bayles Street and Park Drive,-37.81414912,144.9777181
3767,Abbotsford Street between Railway Place and Adderley Street,-37.80843418,144.9578263
6596,Stanley Street between Chetwynd Street and King Street,-37.81417877,144.9405376
2890,Collins Street between Bourke Street and Sailmaker Way,-37.81064259,144.9585891
3876,Curzon Street between Baillie Street and Provost Street,-37.80674268,144.9549952
4560,Queensberry Street between Howard Street and Chetwynd Street,-37.83018106,144.9692302
1137,Drummond Street between Palmerston Street and Princes Street,-37.81257998,144.9595918
4006,Morrison Place between Victoria Parade and Albert Street,-37.80602702,144.9521101
2567,Faraday Street between Canning Street and Rathdowne Street,-37.81351738,144.9580288
6279,Abbotsford Street between Provost Street and Queensberry Street,-37.81892306,144.9486154
7059,Intersection of Domain Road and Domain Street,-37.80484251,144.9591144
4443,Royal Parade between Ievers Street and Park Street,-37.80317774,144.950756
3801,Macaulay Road between Henry Street and Gower Street,-37.80814069,144.9547582
1411,Rathdowne Street between Neill Street and Princes Street,-37.81628146,144.9717842
4171,Speakmen Street between Stockmans Way and Smithfield Road,-37.80836364,144.9597422
1997,Palmerston Street between Canning Street and Rathdowne Street,-37.81028311,144.9653666
3886,Haines Street between Curzon Street and Abbotsford Street,-37.80644502,144.9550484
6062,MacAulay Road between Haines Street and Fogarty Street,-37.82107941,144.9435279
5804,Lorimer Street between West Gate Bridge and Todd Road,-37.81574646,144.9803419
3231,Collins Street between Harbour Esplanade and Navigation Drive,-37.80589074,144.9538555
5658,Lorimer Street between West Gate Bridge and Todd Road,-37.80986034,144.9778733
1833,Grant Street between Dodds Street and Sturt Street,-37.81088439,144.9707532
4118,Arden Street between Errol Street and Curzon Street,-37.80377343,144.9510011
6172,Powlett Street between Grey Street and Albert Street,-37.81942611,144.9449034
3500,Drummond Street between Pelham Street and Grattan Street,-37.80833579,144.9594961
2676,Canning Street between Murchison Street and Faraday Street,-37.80393278,144.9493728
2649,Grattan Street between Rathdowne Street and Drummond Street,-37.80313926,144.9482184
5088,Boathouse Drive between St Kilda Road and Alexandra Avenue,-37.82545626,144.9689547
3347,Kay Street between Nicholson Street and Station Street,-37.81049602,144.9567827
754,Barrup Street between Owen Street and Murchison Street,-37.81533488,144.9720688
6557,Macaulay Road between Albermarle Street and Eastwood Street,-37.81206632,144.9384098
2887,Drummond Street between Queensberry Street and Pelham Street,-37.81079501,144.9586589
4194,Royal Parade between Ievers Street and Walker Street,-37.80868546,144.9586314
6689,Lorimer Street between West Gate Bridge and Todd Road,-37.81192928,144.959749
5752,Hardiman Street between Bent Street and Albermarle Street,-37.81184753,144.9758456
2549,Keppel Street between Lygon Street and Palmerston Street,-37.81333902,144.9586402
3628,Royal Parade between Bayles Street and Morrah Street,-37.80582918,144.9546855
3867,Manningham Street between Oak Street and Heathcote Road,-37.80699157,144.9549508
5456,MacAulay Road between Haines Street and Fogarty Street,-37.81106374,144.9782358
3946,Abbotsford Street between Adderley Street and Ireland Street,-37.80528571,144.953751
3707,Linlithgow Avenue between St Kilda Road and Alexandra Avenue,-37.80396233,144.9569682
6249,Queensberry Street between Howard Street and Chetwynd Street,-37.81913961,144.947277
3830,Douglas Street between Turner Street and Cook Street,-37.80674903,144.9541201
632,O'Connell Street between Victoria Street and Queensberry Street,-37.80883572,144.9717547
5793,Curzon Street between Hawke Street and Miller Street,-37.81525579,144.9758864
4400,Grey Street between Powlett Street and Clarendon Street,-37.80788775,144.9522434
611,Swanston Street between Elgin Street and College Crescent,-37.81016753,144.9723687
805,Swanston Street between Elgin Street and College Crescent,-37.81143844,144.970272
5431,Mona Place from Punt Road,-37.81378652,144.9777787
5812,Dryburgh Street between Queensberry Street and Arden Street,-37.81580556,144.9808808
5332,Lorimer Street between West Gate Bridge and Todd Road,-37.82714658,144.9711492
4395,Moubray Street between St Kilda Road and Punt Road,-37.8078066,144.9524106
5142,Bent Street between Chelmsford Street and Hardiman Street,-37.82613534,144.9669956
3573,Waterview Walk between Bourke Street and Batmans Hill Drive,-37.80829857,144.9533451
5788,George Street between Powlett Street and Clarendon Street,-37.81521909,144.9755494
5841,Intersection of St Kilda Road and Government House Drive,-37.81605996,144.9814878
5511,George Street between Simpson Street and Powlett Street,-37.81494395,144.9826621
5446,St Kilda Road between Southbank Boulevard and Grant Street,-37.81290967,144.9779234
3367,Canning Street between Kay Street and Neill Street,-37.80411157,144.9431675
2752,Faraday Street between Drummond Street and Lygon Street,-37.80745531,144.9659085
3929,Roden Street between Adderley Street and Spencer Street,-37.80436845,144.9554164
5242,Abbotsford Street between Haines Street and Wood Street,-37.81166654,144.9527043
3216,Karlsruhe Lane between Collins Street and Keera Way,-37.80682314,144.9542803
696,Cardigan Street between Elgin Street and Keppel Street,-37.81279514,144.9707706
1128,Cardigan Street between Keppel Street and Lytton Street,-37.81354371,144.9600322
3030,Intersection of Lorimer Street and Boundary Street,-37.80314504,144.9571394
4373,Hotham Street between Hoddle Street and Simpson Street,-37.80745303,144.9531387
4851,George Street between Powlett Street and Clarendon Street,-37.82884198,144.9703689
3093,Harbour Esplanade between Bourke Street and La Trobe Street,-37.80514533,144.9573242
6108,Ireland Street between Hawke Street and Abbotsford Street,-37.8192888,144.9456917
6861,Lorimer Street between West Gate Bridge and Todd Road,-37.79525292,144.9583184
3139,Cargo Lane from Lorimer Street,-37.81103183,144.9562081
4974,Kensington Road between MacAulay Road and Derby Street,-37.82989052,144.9671928
5328,Albert Street between Powlett Street and Clarendon Street,-37.82735242,144.9711507
3842,Curzon Street between Miller Street and Victoria Street,-37.80644149,144.9539801
6907,Roden Street between Adderley Street and Spencer Street,-37.79451059,144.9648854
5682,Munster Terrace between Queensberry Street and Arden Street,-37.81003395,144.9794575
4877,Queensberry Street between Curzon Street and Abbotsford Street,-37.82907503,144.9695678
4424,Peel Street between Princess Street and Queensberry Street,-37.80367126,144.9551538
5548,Fitzgibbon Street between Morrah Street and Bayles Street,-37.81292959,144.9830068
1967,Palmerston Street between Canning Street and Rathdowne Street,-37.8089884,144.9696096
5928,Matthews Mews from Flockhart Street,-37.80285504,144.9677571
5817,Dodds Street between Miles Street and Coventry Street,-37.81584255,144.9812172
743,Palmerston Street between Nicholson Street and Canning Street,-37.81572661,144.97225
5686,Hawke Street between Ireland Street and Spencer Street,-37.81006325,144.9797259
5714,MacAulay Road between Fogarty Street and Gracie Street,-37.81067634,144.9759394
2001,Palmerston Street between Canning Street and Rathdowne Street,-37.81038346,144.964838
913,Station Street between Kay Street and Princes Street,-37.81438396,144.9688236
3539,Hartley Street between Lorimer Street and Westgate Freeway,-37.80764193,144.9582691
5167,Queensberry Street between Lothian Street and Dryburgh Street,-37.81053559,144.9519077
6677,College Crescent between Royal Parade and Cemetery Road West,-37.82575047,144.9624598
6626,Pasley Street South between Punt Road and Pasley Street,-37.81364606,144.9418964
4913,Arden Street between Fogarty Street and Langford Street,-37.82955192,144.9683597
6147,Royal Parade between MacArthur Road and Leonard Street,-37.81999579,144.9432431
639,Carlton Street between Nicholson Street and Canning Street,-37.80889656,144.9719079
4034,The Crescent between Mercantile Parade and Gatehouse Drive,-37.8047334,144.952338
3849,Park Street between Oak Street and West Coburg Tramway,-37.80627608,144.9539049
5472,St Kilda Road between Southbank Boulevard and Grant Street,-37.81012837,144.9783931
6638,Alexandra Avenue between Swan Street Bridge and Anderson Street,-37.81962995,144.9435629
3769,Arden Street between Laurens Street and Fogarty Street,-37.80832687,144.9578448
4438,Haines Street between Curzon Street and Abbotsford Street,-37.80358381,144.9543807
5210,Birdwood Avenue between Dallas Brooks Drive and Domain Road,-37.81078964,144.9513429
3963,Arden Street between Curzon Street and Abbotsford Street,-37.80483719,144.9538311
5032,Clarendon Street between Albert Street and Victoria Parade,-37.8283989,144.9665413
5110,Millswyn Street between Toorak Road and St Martins Lane,-37.82556149,144.9685944
1848,Kay Street between Nicholson Street and Station Street,-37.81412239,144.9598662
6309,Childers Street between Ormond Street and Kensington Road,-37.81981417,144.9498858
4377,Birdwood Avenue between Dallas Brooks Drive and Domain Road,-37.80751916,144.9530025
8123,Wren Lane between Dudley Street and Rosslyn Street,-37.81668665,144.9816464
1142,Drummond Street between Faraday Street and Elgin Street,-37.81243892,144.9595274
6707,Arden Street between Chetwynd Street and Leveson Street,-37.81035067,144.9697745
3833,Park Street between West Coburg Tramway and Royal Parade,-37.80667855,144.954088
5835,Childers Street between Ormond Street and Kensington Road,-37.81601457,144.9810797
5097,St Kilda Road between Southbank Boulevard and Grant Street,-37.82562748,144.9687352
2038,Dodds Street between Southbank Boulevard and Grant Street,-37.81262509,144.9571789
5798,Arden Street between Errol Street and Curzon Street,-37.81529247,144.9762233
5345,Simpson Street between Wellington Parade and George Street,-37.82543122,144.9605469
1769,Grant Street between Dodds Street and Sturt Street,-37.81477726,144.9610716
3931,Kings Way between Kavanagh Street and City Road,-37.80423505,144.9554404
1984,Dodds Street between Southbank Boulevard and Grant Street,-37.81005359,144.9659669
6554,Henry Street between Derby Street and Altona Street,-37.81221048,144.9384971
770,Faraday Street between Nicholson Street and Canning Street,-37.81451935,144.9716893
3840,Domain Street between Toorak Road and Bromby Street,-37.80648881,144.9540015
1829,Dodds Street between Southbank Boulevard and Grant Street,-37.8104779,144.9723072
3136,Cargo Lane from Lorimer Street,-37.81115186,144.9560111
6656,Punt Road between High Street and Moubray Street,-37.81988211,144.9486527
4403,Lorimer Street between West Gate Bridge and Todd Road,-37.80792435,144.9521679
656,Grattan Street between Drummond Street and Lygon Street,-37.80825617,144.9716136
1962,Palmerston Street between Canning Street and Rathdowne Street,-37.80893273,144.9698016
5760,Park Place from Punt Road,-37.81192834,144.9755428
4832,Intersection of Linlithgow Avenue and St Kilda Road,-37.83128926,144.9663019
2913,Mills Place between Lorimer Street and South Wharf Drive,-37.80843171,144.9577156
1036,Cemetery Road East between College Crescent and Lygon Street,-37.81247082,144.9594171
4966,Douglas Street between Turner Street and Cook Street,-37.82985284,144.9673229
5140,,-37.82611867,144.9670537
2921,Point Park Crescent between Lorimer Street and South Wharf Drive,-37.80830881,144.9577373
5857,Lansdowne Street between Albert Street and Victoria Parade,-37.79841124,144.9648342
5233,Fitzgibbon Street between Story Street and Morrah Street,-37.81182918,144.9517126
3251,Station Street between Kay Street and Princes Street,-37.80710629,144.9534609
3114,Merchant Street between Bourke Street and Victoria Harbour Promenade,-37.80449756,144.9573175
5889,Domain Road between Domain Street and Hope Street,-37.79856507,144.9654121
3414,Kay Street between Station Street and Canning Street,-37.80774341,144.9661908
5770,Birdwood Avenue between Dallas Brooks Drive and Domain Road,-37.81202094,144.9763878
1032,Palmerston Street between Lygon Street and Keppel Street,-37.81268611,144.9595147
5489,Dryburgh Street between Victoria Street and Queensberry Street,-37.81016197,144.9781462
5406,Douglas Street between Turner Street and Cook Street,-37.81045116,144.9753475
4199,George Street between Simpson Street and Powlett Street,-37.80872797,144.958485
1866,Cardigan Street between Faraday Street and Elgin Street,-37.81487795,144.9572334
3058,Saint Mangos Lane between Docklands Drive and Caravel Lane,-37.8111945,144.9575054
4341,St Kilda Road between Slater Street and Armadale Street,-37.80746736,144.9585457
4848,Roden Street between Adderley Street and Spencer Street,-37.8287835,144.9705581
1105,Cardigan Street between Elgin Street and Keppel Street,-37.81452183,144.9604796
661,Keppel Street between Cardigan Street and Swanston Street,-37.80813849,144.9715594
3556,Harbour Esplanade between Bourke Street and La Trobe Street,-37.80879377,144.9536772
5647,Childers Street between Ormond Street and Kensington Road,-37.80977724,144.9771092
3388,Palmerston Street between Canning Street and Rathdowne Street,-37.80615663,144.9509163
583,Keppel Street between Cardigan Street and Swanston Street,-37.81458368,144.9746549
4907,MacAulay Road between Haines Street and Fogarty Street,-37.82952498,144.9684526
3598,Intersection of Royal Parade and Story Street,-37.80549057,144.949229
6221,Domain Street between Bromby Street and Domain Road,-37.81947608,144.9469873
5926,Hall Street between Lorimer Street and Turner Street,-37.80304232,144.9677277
5797,Haines Street between Curzon Street and Abbotsford Street,-37.81528513,144.9761559
5716,Bayles Street between Park Drive and Gatehouse Street,-37.8106905,144.9760686
3508,Cardigan Street between Elgin Street and Keppel Street,-37.80880062,144.9585734
5205,Armadale Street from St Kilda Road,-37.81072656,144.951568
673,Barkly Street between Nicholson Street and Canning Street,-37.80918882,144.9719177
5386,Lorimer Street between West Gate Bridge and Todd Road,-37.80999128,144.9727356
3957,Brougham Street between Abbotsford Street and Dryburgh Street,-37.80502576,144.9537974
2632,Coventry Street between Dodds Street and Sturt Street,-37.80374343,144.9481107
5493,Arden Street between Chetwynd Street and Leveson Street,-37.81233742,144.9833424
5240,Queensberry Street between Chetwynd Street and Leveson Street,-37.81163085,144.9528306
6274,Ingles Street between Turner Street and Lorimer Street,-37.81969089,144.9484325
4429,Clarendon Street between Hotham Street and Gipps Street,-37.80363572,144.954841
828,Faraday Street between Rathdowne Street and Drummond Street,-37.80936489,144.9693232
5630,Tennyson Street between Bellair Street and Southey Street,-37.80968659,144.9776254
5586,St Kilda Road between Slater Street and Armadale Street,-37.80928907,144.9741804
3900,Arden Street between Munster Terrace and Laurens Street,-37.80542595,144.9552263
2696,Drummond Street between Victoria Street and Queensberry Street,-37.80304693,144.9440248
1156,Palmerston Street between Lygon Street and Keppel Street,-37.81181829,144.9592462
1155,Elgin Street between Canning Street and Rathdowne Street,-37.81184243,144.9592572
5909,Abbotsford Street between Canning Street and Erskine Street,-37.8029428,144.9676699
5071,Kensington Road between Mercantile Parade and Hobsons Road,-37.82517651,144.9699128
809,Lygon Street between Lytton Street and Princes Street,-37.81073243,144.9699502
3392,Palmerston Street between Canning Street and Rathdowne Street,-37.80604895,144.9508671
4826,Hall Street between Lorimer Street and Turner Street,-37.83122604,144.9665174
6676,Clarendon Street between Grey Street and Albert Street,-37.82576982,144.9624367
5540,City Road between Southbank Boulevard and Power Street,-37.81334254,144.9829362
6518,Queensberry Street between Lothian Street and Dryburgh Street,-37.81276045,144.9365269
5464,,-37.81053701,144.9783243
3702,Dallas Brooks Drive between Domain Road and Birdwood Avenue,-37.80406475,144.9578904
588,Cardigan Street between Faraday Street and Elgin Street,-37.81412716,144.9742233
3808,Bent Street between Chelmsford Street and Hardiman Street,-37.8075196,144.9544693
5535,Birdwood Avenue between Dallas Brooks Drive and Domain Road,-37.81360135,144.9828915
2032,Intersection of Sturt Street and Grant Street,-37.81250402,144.9575938
6289,Miles Street between Sturt Street and Moore Street,-37.81948833,144.948637
5712,Roden Street between Spencer Street and King Street,-37.81028297,144.9830375
921,Faraday Street between Lygon Street and Cardigan Street,-37.81416846,144.9687267
1293,Lygon Street between Lytton Street and Princes Street,-37.81280729,144.9539512
4714,Chelmsford Street between Barrett Street and Bent Street,-37.82542002,144.9628524
5056,Lorimer Street between West Gate Bridge and Todd Road,-37.8252456,144.9700462
5131,Leicester Street between Pelham Street and Grattan Street,-37.82589261,144.9674822
593,Drummond Street between Grattan Street and Faraday Street,-37.81392533,144.9741295
3975,Childers Street between Ormond Street and Kensington Road,-37.80443282,144.9539035
5100,Baillie Street between Curzon Street and Abbotsford Street,-37.82550477,144.9687884
3934,Arden Street between Chetwynd Street and Leveson Street,-37.80416013,144.9554538
3953,Macaulay Road between Boundary Road and Langford Street,-37.80512031,144.9537805
2366,Grant Street between Dodds Street and Sturt Street,-37.81361505,144.9580113
5155,Musgrove Mews between Stockmans Way and Halford Lane,-37.82605476,144.9669256
7057,Degraves Street between Royal Parade and Fitzgibbon Street,-37.80494403,144.9591613
4962,Molesworth Street between Harker Street and Abbotsford Street,-37.82983341,144.9673899
5120,Haines Street between Abbotsford Street and Dryburgh Street,-37.82584834,144.9676341
3874,Baillie Street between Curzon Street and Abbotsford Street,-37.80679386,144.9549861
3366,Canning Street between Kay Street and Neill Street,-37.80416169,144.9431586
